timestamp,bake_tezos__reward,adjustedReward,delegate_tezos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1584198924,6.321269,1.364599,5.689142,0.732473,78.443876,1.64,1155824164
1584184524,6.318798,1.36402,5.686918,0.73214,78.444614,1.66,1168350430
1584170124,6.315146,1.360263,5.683632,0.728748,78.491651,1.69,1200970040
1584155732,6.322592,1.361942,5.690333,0.729683,78.490412,1.81,1270242378
1584141335,6.314405,1.35209,5.682964,0.72065,78.618555,1.84,1293427023
1584126934,6.318635,1.356062,5.686772,0.724199,78.570006,1.45,1019535095
1584112536,6.324668,1.362194,5.692201,0.729727,78.493504,1.69,1185401277
1584098134,6.322109,1.35995,5.689898,0.727739,78.520294,1.58,1108154521
1584083731,6.328819,1.366488,5.695937,0.733606,78.439758,1.49,1045514927
1584069323,6.33468,1.372381,5.701212,0.738913,78.366676,1.29,905573228
1584054926,6.336146,1.374026,5.702531,0.740411,78.345726,1.61,1129544134
1584040536,6.32645,1.364197,5.693805,0.731552,78.467903,1.73,1219026878
1584026123,6.321746,1.359568,5.689572,0.727393,78.525099,1.71,1202514591
1584010858,6.312875,1.351185,5.681588,0.719898,78.69752,1.84,1164732683
1583996434,6.305008,1.344051,5.674507,0.71355,78.714203,2.19,1550096743
1583982035,6.29895,1.33788,5.669055,0.707985,78.791699,2.33,1630910386
1583967631,6.298692,1.337808,5.668823,0.707939,78.781583,2.51,1757648036
1583953236,6.301183,1.336604,5.671065,0.706486,78.819456,2.42,1695432893
1583938835,6.299519,1.334288,5.669567,0.704336,78.850632,2.5,1762319283
1583924447,6.300354,1.334994,5.670319,0.704959,78.829425,2.56,1780331510
1583910034,6.303886,1.335342,5.673498,0.704954,79.506249,2.56,1807604382
1583895632,6.270171,1.296168,5.643154,0.66915,79.506249,2.64,1856294310
1583881234,6.271235,1.297518,5.644112,0.670395,79.506249,2.62,1843820304
1583866838,6.273673,1.299385,5.646306,0.672018,79.506249,2.61,1831099331
1583852432,6.259053,1.284801,5.633147,0.658896,79.506249,2.68,1888376389
1583838030,6.257327,1.283761,5.631594,0.658029,79.515511,2.59,1813621410
1583823634,6.259891,1.286308,5.633901,0.660318,79.483226,2.54,1795191865
1583809227,6.263122,1.289795,5.63681,0.663483,79.438134,2.51,1766282836
1583794840,6.264736,1.291561,5.638263,0.665087,79.415239,2.46,1724260138
1583780435,6.266088,1.292897,5.63948,0.666288,79.398367,2.34,1640034190
1583766038,6.260249,1.286299,5.634224,0.660274,79.484535,2.37,1680187306
1583751640,6.259712,1.28581,5.633741,0.659839,79.490595,2.55,1792041531
1583737223,6.259639,1.2854,5.633675,0.659436,79.496897,2.52,1765490083
1583722827,6.257549,1.284469,5.631794,0.658714,79.50493,2.53,1787605531
1583708429,6.257454,1.284373,5.631709,0.658627,79.506164,2.65,1869169001
1583694026,6.261349,1.288344,5.635214,0.662209,79.455481,2.8,1975613240
1583679630,6.26067,1.288431,5.634603,0.662364,79.451877,2.75,1965381510
1583665237,6.257692,1.286956,5.631923,0.661187,79.465659,2.91,2041606628
1583650823,6.266134,1.285513,5.63952,0.6589,79.516348,2.85,2004714798
1583636429,6.277952,1.290283,5.650157,0.662488,79.478937,2.84,1994205127
1583622037,6.278673,1.291203,5.650806,0.663335,79.466643,3.05,2139642870
1583607627,6.277555,1.290757,5.649799,0.663001,79.47009,3.04,2138109295
1583593237,6.2768,1.290403,5.64912,0.662723,79.473253,3.15,2223519921
1583578843,6.276908,1.290532,5.649217,0.662841,79.471558,3.18,2240727957
1583564425,6.276637,1.290567,5.648973,0.662903,79.470119,3.19,2239671257
1583550036,6.275596,1.290395,5.648036,0.662836,79.469449,3.13,2201276894
1583535661,6.27324,1.288485,5.645916,0.661161,79.478394,3.12,2195442780
1583521229,6.271376,1.288251,5.644238,0.661114,79.476026,3.09,2170587355
1583506838,6.269752,1.287055,5.642777,0.66008,79.489787,3.14,2203536157
1583492446,6.267176,1.285421,5.640458,0.658703,79.507439,3.21,2255534100
1583478038,6.262677,1.282775,5.636409,0.656508,79.534952,3.15,2206778846
1583463638,6.261238,1.28283,5.635114,0.656706,79.529381,3.08,2156480932
1583449244,6.259818,1.282827,5.633836,0.656845,79.524781,3.13,2197798028
1583434838,6.255194,1.283606,5.629674,0.658087,79.497189,3.23,2273994232
1583420447,6.264139,1.294266,5.637725,0.667852,79.356292,3.14,2209936510
1583406089,6.244607,1.285274,5.620146,0.660813,79.435728,3.21,2248852101
1583391634,6.254682,1.300574,5.629214,0.675106,79.224236,3.26,2291907315
1583377234,6.32887,1.31964,5.695983,0.686753,79.166517,3.15,2211688304
1583362851,6.328069,1.318842,5.695262,0.686036,79.176483,2.93,2055857343
1583348445,6.333953,1.323888,5.700558,0.690493,79.116161,2.86,2011001518
1583334045,6.334481,1.324409,5.701033,0.690961,79.10969,2.88,2050495468
1583319654,6.334384,1.324308,5.700946,0.69087,79.110961,2.84,1992056899
1583305235,6.333237,1.32171,5.699913,0.688387,79.148193,2.88,2012342853
1583290824,6.333918,1.321531,5.700526,0.688139,79.153273,2.9,2019520160
1583276444,6.334311,1.321654,5.70088,0.688223,79.152614,2.76,1950619272
1583262037,6.33556,1.323098,5.702004,0.689542,79.133941,2.68,1882338315
1583247633,6.33593,1.323339,5.702337,0.689746,79.131352,2.71,1908286244
1583233273,6.336073,1.323349,5.702466,0.689741,79.131671,2.76,1941208277
1583218837,6.337742,1.323969,5.703968,0.690195,79.127374,2.71,1907786643
1583204434,6.338647,1.324444,5.704782,0.69058,79.122859,2.75,1922291203
1583190071,6.339976,1.325559,5.705978,0.691562,79.109649,2.79,1960583760
1583175641,6.342992,1.329026,5.708693,0.694727,79.064923,2.83,2000189624
1583161241,6.348506,1.332799,5.713655,0.697948,79.02368,2.77,1945817779
1583146838,6.345161,1.330726,5.710645,0.696209,79.045299,2.77,1949033071
1583132432,6.352453,1.334053,5.717208,0.698807,79.016979,2.7,1903513403
1583118038,6.353506,1.335051,5.718155,0.699701,79.004737,2.62,1831156109
1583103670,6.352288,1.333793,5.717059,0.698564,79.020524,2.63,1851431619
1583089235,6.352877,1.334304,5.717589,0.699016,79.014424,2.6,1832330428
1583074838,6.353566,1.334859,5.718209,0.699502,79.007971,2.7,1909286744
1583060443,6.353227,1.334154,5.717905,0.698831,79.017946,2.75,1928460433
1583046028,6.351298,1.331499,5.716168,0.696369,79.053374,2.73,1913211096
1583031627,6.350257,1.330523,5.715232,0.695497,79.065316,2.8,1972154813
1583017261,6.367899,1.334198,5.731109,0.697408,79.065644,2.79,1959578414
1583002828,6.366489,1.333182,5.72984,0.696533,79.076961,2.9,2027841505
1582988431,6.367288,1.333944,5.730559,0.697215,79.067628,2.8,1962616713
1582974057,6.366776,1.333876,5.730099,0.697199,79.067006,2.86,2025680551
1582959630,6.38792,1.355241,5.749128,0.716449,78.801841,2.88,2030459029
1582945229,6.38889,1.355735,5.750001,0.716846,78.797321,2.84,1989834379
1582930875,6.393609,1.359807,5.754248,0.720446,78.749294,2.82,1971333110
1582916423,6.39376,1.358376,5.754384,0.719,78.772166,2.69,1872465373
1582902036,6.396169,1.358991,5.756552,0.719374,78.770555,2.8,1956636285
1582887652,6.387493,1.356015,5.748743,0.717265,78.788309,2.67,1865975907
1582873234,6.490192,1.449728,5.841173,0.800709,77.680036,2.78,1950377208
1582858830,6.489665,1.448964,5.840699,0.799998,77.689992,2.87,2006511684
1582844441,6.491492,1.450733,5.842343,0.801583,77.669035,2.8,1964917005
1582830028,6.491605,1.450718,5.842444,0.801557,77.66965,2.9,2052002744
1582815637,6.496734,1.455112,5.84706,0.805439,77.619634,2.82,1990091663
1582801246,6.50234,1.460748,5.852106,0.810514,77.552268,2.85,1999435308
1582786823,6.388245,1.345903,5.74942,0.707078,78.949103,2.86,2005587120
1582772441,6.389783,1.34701,5.750804,0.708031,78.936844,2.76,1946180975
1582758066,6.388039,1.345262,5.749235,0.706458,78.958455,2.78,1955050477
1582743626,6.389932,1.347593,5.750939,0.7086,78.928212,2.96,2080849328
1582729239,6.387386,1.345367,5.748647,0.706628,78.954662,2.63,1842634963
1582714859,6.393077,1.350994,5.753769,0.711687,78.885373,2.59,1816191683
1582700433,6.393953,1.351755,5.754557,0.71236,78.876364,2.68,1877178286
1582686025,6.390951,1.349122,5.751856,0.710027,78.907648,2.72,1892420264
1582671629,6.393817,1.350511,5.754435,0.71113,78.895372,2.89,2030222262
1582657237,6.39027,1.349225,5.751243,0.710198,78.903792,2.84,1994925034
1582642836,6.374967,1.342461,5.737471,0.704964,78.959257,2.9,2035559712
1582628435,6.397308,1.349555,5.757577,0.709824,78.921841,2.96,2084616623
1582614035,6.39825,1.35021,5.758425,0.710385,78.914709,2.98,2086113875
1582599625,6.398035,1.349897,5.758232,0.710093,78.918889,3.09,2151426436
1582585230,6.3984,1.350448,5.75856,0.710608,78.911483,3.14,2197704698
1582570826,6.398697,1.349548,5.758827,0.709678,78.926525,3.16,2177487076
1582556441,6.398707,1.349407,5.758836,0.709536,78.928766,3.21,2251725925
1582542036,6.395133,1.345541,5.755619,0.706028,78.977429,3.26,2293638147
1582527626,6.397189,1.346679,5.757471,0.70696,78.966407,3.24,2296796816
1582513227,6.397509,1.34722,5.757758,0.707469,78.959005,3.39,2391028607
1582498873,6.398203,1.347841,5.758383,0.70802,78.951587,3.42,2402287179
1582484445,6.398494,1.347985,5.758644,0.708135,78.950287,3.42,2399846185
1582470034,6.398723,1.348877,5.75885,0.709005,78.937092,3.51,2470229870
1582455654,6.399163,1.348519,5.759247,0.708602,78.944148,3.52,2468337894
1582441236,6.39715,1.347186,5.757435,0.707471,78.958361,3.49,2442606354
1582426836,6.398712,1.348423,5.75884,0.708552,78.944162,3.39,2386602968
1582412428,6.397246,1.348464,5.757521,0.708739,78.938696,3.38,2353098010
1582398041,6.414737,1.356084,5.773263,0.71461,78.877338,3.36,2345354200
1582383637,6.418075,1.360183,5.776268,0.718376,78.824446,3.45,2414811849
1582369246,6.418056,1.359665,5.77625,0.71786,78.832457,3.42,2399999348
1582354829,6.421279,1.363038,5.779151,0.72091,78.790565,3.38,2364550402
1582340440,6.421117,1.363105,5.779006,0.720993,78.78898,3.41,2394574541
1582326042,6.421118,1.363146,5.779006,0.721034,78.788346,3.46,2430242383
1582311641,6.420446,1.362155,5.778401,0.72011,78.801562,3.63,2547617830
1582297234,6.420197,1.361709,5.778177,0.719689,78.807682,3.69,2587795208
1582282836,6.420805,1.362499,5.778724,0.720419,78.797383,3.65,2559336730
1582268437,6.419199,1.361123,5.777279,0.719203,78.813514,3.69,2591317129
1582254053,6.422009,1.36412,5.779808,0.72192,78.776114,3.72,2599873556
1582239656,6.421923,1.363895,5.779731,0.721703,78.779338,3.58,2524079441
1582225226,6.426688,1.367108,5.784019,0.724439,78.745089,3.52,2491816305
1582210827,6.428697,1.369752,5.785827,0.726882,78.710596,3.66,2560466606
1582196433,6.427297,1.368376,5.784567,0.725646,78.727372,3.66,2581823728
1582182039,6.432598,1.375686,5.789338,0.732426,78.63126,3.76,2645762861
1582167628,6.436405,1.377354,5.792764,0.733714,78.617982,3.67,2558718466
1582153236,6.429715,1.373269,5.786743,0.730297,78.659271,3.64,2566417673
1582138828,6.295145,1.336914,5.665631,0.707399,78.780585,3.83,2690068273
1582124425,6.431788,1.367815,5.788609,0.724636,78.750942,3.74,2624457920
1582110038,6.43031,1.366294,5.787279,0.723263,78.769717,3.75,2626936736
1582095625,6.429586,1.365284,5.786628,0.722325,78.783036,3.5,2465216134
1582081225,6.430816,1.366578,5.787734,0.723496,78.76697,3.45,2421837420
1582066844,6.431138,1.366871,5.788024,0.723758,78.763472,3.44,2400885197
1582052424,6.438101,1.373785,5.794291,0.729975,78.679048,3.46,2427250941
1582038029,6.437584,1.373401,5.793825,0.729642,78.683312,3.22,2248670453
1582023636,6.437634,1.373325,5.793871,0.729562,78.684647,3.27,2291043301
1582009221,6.419329,1.355267,5.777396,0.713334,78.905182,3.21,2257912251
1581994829,6.420236,1.356242,5.778212,0.714218,78.892973,3.2,2252097822
1581980443,6.41914,1.355489,5.777226,0.713574,78.901109,3.05,2137831583
1581966029,6.421787,1.358919,5.779608,0.716741,78.856378,3.06,2129176992
1581951625,6.423528,1.360818,5.781175,0.718465,78.832554,2.86,1993066525
1581937232,6.421491,1.357878,5.779342,0.715728,78.871631,2.92,2051657641
1581922829,6.439247,1.376045,5.795322,0.732121,78.647751,2.99,2104312869
1581908431,6.434779,1.374256,5.791301,0.730778,78.660728,3.09,2176395517
1581894091,6.428413,1.372563,5.785572,0.729722,78.665936,3.1,2189976132
1581879627,6.443222,1.38036,5.7989,0.736037,78.593965,3.12,2166992000
1581865222,6.443362,1.380555,5.799026,0.736218,78.591404,3.1,2170428431
1581850827,6.44311,1.379609,5.798799,0.735298,78.605238,3.22,2260223024
1581836422,6.443702,1.37988,5.799332,0.73551,78.603002,3.28,2294887120
1581822024,6.444721,1.380949,5.800249,0.736477,78.589806,3.24,2274357753
1581807643,6.446025,1.38208,5.801423,0.737478,78.576585,3.28,2301703486
1581793226,6.457026,1.392836,5.811323,0.747133,78.446515,3.17,2207316297
1581778825,6.456146,1.391313,5.810531,0.745699,78.467154,3.44,2416731675
1581764448,6.458047,1.392953,5.812242,0.747148,78.448109,3.43,2403427993
1581750041,6.458272,1.392519,5.812445,0.746692,78.455569,3.4,2378007142
1581735627,6.458529,1.392802,5.812676,0.74695,78.452045,3.4,2395531949
1581721240,6.45985,1.393941,5.813865,0.747956,78.438832,3.44,2413652484
1581706827,6.455337,1.389921,5.809803,0.744387,78.486034,3.47,2435436217
1581692428,6.455217,1.390059,5.809695,0.744538,78.483483,3.41,2392327197
1581678030,6.451256,1.387496,5.806131,0.74237,79.908662,3.34,2357130173
1581663625,6.452035,1.390743,5.806832,0.745539,79.84787,3.14,2197645310
1581649229,6.446343,1.389495,5.801709,0.74486,79.842742,3.12,2181352813
1581634849,6.465948,1.396579,5.819354,0.749984,79.798528,3.14,2192896618
1581620422,6.469942,1.399845,5.822948,0.752851,79.761871,3.22,2251359264
1581606025,6.473211,1.40285,5.82589,0.755529,79.716761,3.21,2253236386
1581591662,6.476028,1.405383,5.828425,0.75778,79.695225,3.12,2186246446
1581577225,6.488683,1.417513,5.839814,0.768644,79.547309,3.06,2142530506
1581562828,6.486251,1.415199,5.837626,0.766574,79.577477,3.23,2279519567
1581548439,6.485071,1.414165,5.836564,0.765657,79.601511,3.23,2254888948
1581534028,6.471597,1.400652,5.824437,0.753492,79.767298,3.55,2462522896
1581519625,6.472036,1.40085,5.824832,0.753646,79.77329,3.28,2302274138
1581505232,6.467013,1.395731,5.820312,0.74903,79.848817,3.26,2298259715
1581490828,6.451275,1.379792,5.806147,0.734665,80.062369,3.21,2221927903
1581476427,6.451698,1.380109,5.806528,0.73494,80.06233,3.01,2105339941
1581462040,6.454358,1.381533,5.808922,0.736097,80.057931,2.86,2007771449
1581447627,6.457264,1.384797,5.811538,0.739071,80.007895,2.89,2025927619
1581433227,6.457466,1.385191,5.811719,0.739445,80.006432,2.72,1907983331
1581418834,6.45727,1.385376,5.811543,0.739649,80.019736,2.61,1824291417
1581404425,6.457781,1.385314,5.812003,0.739536,80.050955,2.58,1807120837
1581390031,6.461296,1.387234,5.815166,0.741104,80.003213,2.57,1801061597
1581375666,6.461696,1.387796,5.815526,0.741627,79.992375,2.57,1800304120
1581361226,6.467172,1.393375,5.820454,0.746658,79.950412,2.63,1839310477
1581346827,6.470031,1.396162,5.823028,0.749159,79.909296,2.68,1874265147
1581332445,6.472593,1.398762,5.825334,0.751502,79.883399,2.58,1791667012
1581318023,6.47079,1.397198,5.823711,0.750119,79.910365,2.64,1851197834
1581303627,6.472159,1.398662,5.824944,0.751446,79.894434,2.62,1829022698
1581289239,6.469193,1.395117,5.822273,0.748198,79.939597,2.67,1848222171
1581274824,6.458778,1.384754,5.8129,0.738877,80.091275,2.59,1822814392
1581260424,6.458376,1.384333,5.812539,0.738496,80.100694,2.46,1720846007
1581246023,6.458683,1.38444,5.812815,0.738572,80.100997,2.42,1689872025
1581217225,6.460017,1.385035,5.814015,0.739033,80.116983,2.34,1635615456
1581202853,6.462249,1.386244,5.816024,0.740019,80.10344,2.27,1587713681
1581188424,6.46543,1.388762,5.818887,0.742219,80.089005,2.22,1547147024
1581174024,6.464481,1.38916,5.818033,0.742712,80.080388,2.19,1526473822
1581159652,6.463559,1.389252,5.817203,0.742897,80.075881,2.12,1487289349
1581145221,6.468865,1.39317,5.821978,0.746284,80.032456,2.13,1491640255
1581130828,6.468321,1.392529,5.821489,0.745697,80.042631,2.06,1448050968
1581116439,6.468345,1.392635,5.821511,0.745801,80.041975,2.2,1535100784
1581102028,6.468406,1.392414,5.821566,0.745574,80.047936,2.2,1538392849
1581087624,6.470019,1.39393,5.823017,0.746928,80.030678,2.2,1536894262
1581073229,6.470704,1.394494,5.823634,0.747424,80.022339,2.24,1570252528
1581058821,6.473008,1.396576,5.825707,0.749275,79.994741,2.18,1526251077
1581044424,6.475248,1.39898,5.827723,0.751456,79.976477,2.19,1532900151
1581030033,6.475172,1.398815,5.827655,0.751298,79.974628,2.15,1503417636
1581015629,6.473567,1.396855,5.82621,0.749498,80.00436,2.17,1514415077
1581001228,6.475674,1.399045,5.828107,0.751477,79.979526,2.15,1504399677
1580986833,6.475366,1.398829,5.827829,0.751293,79.983426,2.19,1535093427
1580972422,6.476853,1.399858,5.829168,0.752173,79.966542,2.17,1515905071
1580958024,6.470409,1.393299,5.823369,0.746258,80.050731,2.22,1548670956
1580943632,6.472078,1.394446,5.82487,0.747238,80.038872,2.16,1509957604
1580929227,6.473567,1.395976,5.82621,0.748619,80.022739,2.12,1476734248
1580914825,6.472177,1.396343,5.824959,0.749125,80.011718,2.12,1500406833
1580900431,6.463759,1.391872,5.817383,0.745496,80.063965,2.04,1432449947
1580886021,6.474384,1.398323,5.826946,0.750884,79.997955,1.94,1359878670
1580871632,6.474624,1.398414,5.827161,0.750952,79.99928,1.93,1350923010
1580857226,6.471697,1.39525,5.824527,0.74808,80.036395,1.93,1354385782
1580842831,6.475426,1.39877,5.827884,0.751228,79.994405,1.92,1347090179
1580828424,6.478555,1.401622,5.830699,0.753767,79.957583,1.9,1328716866
1580814031,6.472429,1.395316,5.825186,0.748073,80.03975,2,1405021809
1580799624,6.474712,1.397329,5.827241,0.749858,80.010245,1.93,1350201927
1580785233,6.475329,1.398004,5.827796,0.750471,80.007759,1.96,1374911735
1580770834,6.47806,1.400517,5.830254,0.752711,79.979558,1.97,1374567064
1580756429,6.48346,1.405786,5.835114,0.75744,79.934911,1.99,1387805529
1580742026,6.477774,1.400257,5.829997,0.75248,80.00658,2.07,1440407332
1580727623,6.478807,1.401023,5.830926,0.753142,79.996746,1.93,1348989552
1580713221,6.479849,1.40233,5.831864,0.754345,79.98715,1.92,1339062891
1580698825,6.481816,1.403174,5.833635,0.754993,79.981374,1.91,1336423025
1580684427,6.482959,1.404153,5.834663,0.755857,79.972997,1.88,1309189770
1580670067,6.476247,1.39794,5.828622,0.750315,80.057529,1.77,1233315150
1580655624,6.476668,1.398697,5.829002,0.75103,80.051886,1.75,1224094802
1580641229,6.473495,1.399558,5.826146,0.752209,80.0221,1.74,1216861582
1580626824,6.474095,1.399891,5.826686,0.752481,80.017045,1.73,1211870066
1580612424,6.47414,1.399938,5.826726,0.752524,80.0175,1.7,1186087534
1580598056,6.474912,1.400521,5.827421,0.75303,80.013112,1.73,1207506587
1580583622,6.476584,1.402215,5.828926,0.754556,80.009064,1.69,1179809469
1580569226,6.477566,1.403219,5.829809,0.755462,79.999946,1.68,1173734469
1580554820,6.477786,1.403493,5.830008,0.755714,79.991963,1.67,1163695470
1580540424,6.479184,1.405066,5.831265,0.757147,79.974242,1.68,1176217980
1580526025,6.478792,1.404768,5.830913,0.756888,79.979524,1.66,1164572315
1580511627,6.479264,1.405411,5.831337,0.757484,79.971171,1.66,1163062990
1580497226,6.479935,1.405948,5.831941,0.757954,79.965365,1.65,1151250909
1580482823,6.4816,1.40748,5.83344,0.75932,79.946363,1.67,1159537141
1580468426,6.481819,1.408068,5.833637,0.759886,79.943553,1.68,1186125799
1580454021,6.480008,1.406306,5.832007,0.758306,79.976023,1.67,1166621439
1580439624,6.480407,1.406056,5.832366,0.758015,79.997653,1.68,1166230970
1580425237,6.484382,1.406961,5.835944,0.758522,79.994006,1.7,1186165885
1580410826,6.484844,1.407137,5.836359,0.758653,80.00333,1.64,1148956436
1580396424,6.478361,1.408159,5.830525,0.760323,79.956688,1.64,1149768454
1580382024,6.479152,1.408498,5.831237,0.760583,79.955814,1.65,1151253440
1580367625,6.47929,1.40848,5.831361,0.760551,79.960039,1.64,1150358350
1580353225,6.47975,1.40887,5.831775,0.760895,79.955897,1.58,1097766153
1580338832,6.479766,1.408911,5.83179,0.760935,79.953382,1.56,1089201240
1580324425,6.481841,1.410699,5.833657,0.762515,79.939565,1.57,1100162853
1580310022,6.489699,1.418493,5.84073,0.769523,79.846134,1.58,1103342200
1580295627,6.571604,1.500337,5.914444,0.843176,78.873531,1.63,1140834585
1580281221,6.572463,1.501252,5.915217,0.844005,78.864662,1.57,1095300905
1580266822,6.572951,1.501532,5.915656,0.844236,78.862179,1.56,1087409946
1580252463,6.575127,1.503473,5.917614,0.845961,78.842439,1.53,1072097990
1580238022,6.574393,1.503131,5.916954,0.845691,78.887973,1.52,1061221708
1580223624,6.574243,1.503328,5.916819,0.845904,78.883841,1.53,1067085322
1580209231,6.574172,1.503416,5.916755,0.845999,78.882836,1.55,1081941272
1580194826,6.574692,1.50451,5.917223,0.847041,78.865371,1.51,1056534742
1580180425,6.574199,1.504119,5.916779,0.846699,78.870898,1.52,1062478638
1580166041,6.574243,1.50417,5.916818,0.846746,78.869966,1.53,1063550892
1580151624,6.574117,1.503714,5.916706,0.846302,78.836992,1.52,1063626670
1580137224,6.573576,1.503058,5.916218,0.845701,78.847434,1.52,1058930046
1580122828,6.573451,1.502816,5.916106,0.845471,78.849285,1.5,1047571151
1580108420,6.572852,1.501868,5.915567,0.844583,78.859934,1.5,1050721363
1580094026,6.573001,1.501752,5.915701,0.844452,78.862826,1.52,1063107472
1580079628,6.571791,1.500623,5.914612,0.843443,78.87608,1.51,1055658708
1580065222,6.572015,1.500945,5.914813,0.843744,78.863424,1.53,1065409050
1580050822,6.571989,1.500789,5.91479,0.84359,78.86457,1.51,1051516381
1580036427,6.572501,1.501011,5.915251,0.843761,78.859095,1.51,1054308493
1580022020,6.573466,1.501823,5.916119,0.844477,78.850026,1.5,1046142498
1580007622,6.573235,1.501619,5.915911,0.844296,78.850798,1.47,1027781438
1579993225,6.571976,1.500415,5.914778,0.843218,78.863596,1.5,1047645211
1579978823,6.573657,1.501393,5.916291,0.844028,78.857376,1.49,1035792371
1579964425,6.586725,1.514524,5.928053,0.855851,78.700526,1.49,1040186688
1579950033,6.634352,1.561848,5.970917,0.898413,78.15083,1.48,1035411260
1579935620,6.623442,1.551389,5.961097,0.889045,78.272441,1.48,1031774929
1579921223,6.622507,1.551404,5.960256,0.889154,78.270413,1.48,1032645148
1579906826,6.620527,1.550855,5.958474,0.888802,78.273545,1.52,1061920536
1579892424,6.62805,1.555789,5.965245,0.892984,78.230644,1.52,1063452757
1579878023,6.649342,1.576973,5.984408,0.912038,77.98674,1.56,1089153408
1579863622,6.653299,1.581054,5.987969,0.915724,77.941205,1.53,1067992371
1579849222,6.658299,1.586014,5.992469,0.920184,77.881755,1.53,1069680485
1579834825,6.658334,1.585872,5.992501,0.920038,77.883449,1.51,1053502610
1579820429,6.659748,1.587094,5.993773,0.921119,77.870539,1.57,1094510799
1579806024,6.660238,1.58762,5.994214,0.921596,77.858871,1.51,1054643929
1579791624,6.66175,1.589252,5.995575,0.923077,77.840567,1.55,1086117452
1579777221,6.661718,1.5889,5.995546,0.922728,77.847445,1.58,1103003655
1579762820,6.661762,1.588674,5.995586,0.922498,77.851842,1.57,1093696123
1579748420,6.663459,1.590029,5.997113,0.923683,77.837902,1.59,1103975350
1579734026,6.663587,1.589586,5.997229,0.923227,77.84204,1.61,1125691705
1579719626,6.665319,1.591639,5.998787,0.925107,77.822268,1.63,1129184900
1579705223,6.669432,1.594286,6.002489,0.927343,77.797993,1.57,1090417498
1579690825,6.669559,1.594683,6.002603,0.927727,77.797088,1.54,1076803258
1579676423,6.666755,1.593516,6.00008,0.92684,77.803109,1.55,1082725619
1579662023,6.673334,1.595196,6.006,0.927862,77.802829,1.54,1078587159
1579647625,6.669447,1.596708,6.002502,0.929763,77.754595,1.52,1062403817
1579633222,6.670323,1.597523,6.003291,0.930491,77.745966,1.53,1070932147
1579618822,6.670343,1.597571,6.003309,0.930537,77.745923,1.56,1087395942
1579604425,6.671252,1.598416,6.004127,0.931291,77.735479,1.56,1099056198
1579590020,6.670131,1.596941,6.003118,0.929928,77.775063,1.54,1063329966
1579575625,6.66986,1.596725,6.002874,0.929739,77.775837,1.54,1088272749
1579561232,6.668872,1.596078,6.001985,0.929191,77.783573,1.55,1087857162
1579546820,6.668579,1.595901,6.001721,0.929043,77.777229,1.53,1075255320
1579532425,6.642891,1.570563,5.978602,0.906274,78.066869,1.51,1055845745
1579518030,6.642104,1.56984,5.977894,0.905629,78.077181,1.49,1041026667
1579503619,6.58948,1.516067,5.930532,0.857119,78.711991,1.44,1005293325
1579489222,6.589427,1.51629,5.930485,0.857348,78.709379,1.41,980590712
1579474824,6.589925,1.516385,5.930932,0.857393,78.710433,1.43,993362044
1579460421,6.589983,1.517063,5.930985,0.858064,78.700486,1.43,993685541
1579446028,6.589625,1.517087,5.930662,0.858125,78.698784,1.43,997539183
1579431628,6.585661,1.515642,5.927095,0.857075,78.707625,1.51,1051761541
1579417223,6.5901,1.518226,5.93109,0.859216,78.682215,1.47,1027345784
1579402823,6.59429,1.520835,5.934861,0.861406,78.651944,1.48,1033391235
1579388440,6.594663,1.521218,5.935197,0.861751,78.645966,1.48,1031314767
1579374024,6.598003,1.524316,5.938203,0.864515,78.609334,1.53,1067243119
1579359624,6.598905,1.525143,5.939015,0.865252,78.601333,1.47,1034537839
1579345229,6.599531,1.525585,5.939578,0.865632,78.599525,1.46,1021510119
1579330820,6.600088,1.52586,5.940079,0.865851,78.595901,1.42,989754219
1579316425,6.600253,1.52594,5.940228,0.865914,78.597217,1.46,1014147678
1579302031,6.600752,1.526353,5.940677,0.866278,78.591984,1.47,1025818503
1579287623,6.601664,1.527096,5.941498,0.866929,78.590299,1.49,1035755500
1579273222,6.602078,1.527425,5.94187,0.867218,78.588625,1.53,1064415164
1579258823,6.600804,1.526273,5.940724,0.866193,78.602652,1.48,1032660412
1579244424,6.602051,1.527414,5.941846,0.867209,78.587757,1.46,1019752108
1579230025,6.601586,1.527219,5.941427,0.86706,78.592979,1.45,1013431739
1579215641,6.602122,1.527064,5.94191,0.866852,78.597595,1.43,999419539
1579201240,6.601454,1.526863,5.941308,0.866718,78.615092,1.38,959472753
1579186826,6.602844,1.527611,5.942559,0.867327,78.599149,1.32,921662229
1579172433,6.602836,1.527394,5.942552,0.86711,78.601215,1.31,915046765
1579158043,6.601697,1.530871,5.941527,0.870702,78.5514,1.32,920287561
1579143632,6.600863,1.529949,5.940777,0.869862,78.556237,1.32,919888143
1579129255,6.600821,1.529724,5.940738,0.869641,78.560586,1.33,931698240
1579114831,6.604047,1.532864,5.943642,0.87246,78.52528,1.33,927009942
1579100435,6.605495,1.534333,5.944946,0.873784,78.503099,1.36,946931358
1579086042,6.605262,1.533999,5.944736,0.873473,78.512624,1.38,958946624
1579071626,6.611448,1.540018,5.950303,0.878873,78.435805,1.33,927941419
1579057233,6.61532,1.543664,5.953788,0.882132,78.418508,1.39,964617809
1579042844,6.616215,1.544622,5.954594,0.883,78.397528,1.33,922980878
