timestamp,run_a_validator_node__reward,adjustedReward,delegate_cosmos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1619656835,11.01377,3.969435,9.866283,2.821947,64.615506,22.55,5420156981
1619649634,11.014074,3.969832,9.866555,2.822313,64.613461,22.94,5476205760
1619642434,11.014311,3.970159,9.866768,2.822615,64.612112,23.14,5439978151
1619635233,11.014232,3.970172,9.866696,2.822636,64.612602,23.35,5569622131
1619628035,11.014488,3.970524,9.866926,2.822961,64.611045,22.52,5343791029
1619620886,11.01429,3.970419,9.866749,2.822877,64.612147,22.55,5385748244
1619620833,11.01429,3.970419,9.866749,2.822877,64.612147,22.55,5385748244
1619613636,11.013538,3.969758,9.866075,2.822295,64.616468,22.96,5479459330
1619606434,11.014676,3.970993,9.867094,2.823412,64.609505,22.31,5335773948
1619599232,11.014663,3.971075,9.867083,2.823495,64.609257,22.61,5414497356
1619592032,11.014341,3.970849,9.866794,2.823303,64.610953,22.16,5297074296
1619584832,11.017141,3.973743,9.869303,2.825905,64.594398,23.81,5683638238
1619577636,11.017207,3.973905,9.868946,2.825644,64.594085,23.77,5667373614
1619570437,11.016702,3.973495,9.868494,2.825286,64.59709,23.22,5553481059
1619563233,11.021084,3.977973,9.872419,2.829308,64.571451,23.31,5519890300
1619556032,11.020986,3.977968,9.872331,2.829313,64.572058,22.51,5355432474
1619548837,11.021884,3.978959,9.873135,2.830211,64.566763,22.49,5344766513
1619541635,11.021902,3.979073,9.873152,2.830323,64.566716,22.6,5393550131
1619534436,11.02049,3.977755,9.871887,2.829152,64.575091,22.1,5213024142
1619527234,11.020249,3.977601,9.871671,2.829023,64.576665,22.84,5441075683
1619520030,11.0202,3.977648,9.871627,2.829076,64.576924,22.7,5407868783
1619512837,11.026783,3.984329,9.877524,2.83507,64.538138,22.41,5393768918
1619505633,11.026669,3.984309,9.877422,2.835062,64.538705,22.95,5419022562
1619498434,11.026805,3.984534,9.877544,2.835273,64.537891,22.05,5272302662
1619491237,11.023666,3.981484,9.874732,2.83255,64.556317,22.52,5370806576
1619484039,11.017141,3.975047,9.868887,2.826793,64.594748,22.22,5264078253
1619476843,11.016852,3.974846,9.868628,2.826622,64.596528,22.05,5267320292
1619469634,11.017953,3.976037,9.869614,2.827699,64.590339,22.19,5322794072
1619462435,11.020766,3.978941,9.872134,2.830309,64.574181,22.16,5275278303
1619455237,11.021981,3.980252,9.873223,2.831493,64.567461,20.47,4867401819
1619448036,11.022108,3.980468,9.873336,2.831696,64.566931,20.47,4880524891
1619440837,11.022578,3.981034,9.873757,2.832213,64.564172,20.98,4996480997
1619433636,11.022537,3.981084,9.87372,2.832268,64.564422,20.91,4986590638
1619426437,11.023889,3.982535,9.874931,2.833577,64.556211,20.31,4844732019
1619419234,11.0242,3.982937,9.87521,2.833948,64.554256,20.72,4936207370
1619412035,11.02445,3.983282,9.875434,2.834267,64.552628,20.09,4785289163
1619404836,11.0265,3.985431,9.87727,2.836201,64.540558,19.93,4773702971
1619397635,11.026639,3.985668,9.877395,2.836424,64.539676,19.21,4563856201
1619390436,11.029474,3.988602,9.879934,2.839063,64.522882,18.2,4368888073
1619383236,11.02965,3.988874,9.880092,2.839316,64.521841,18.94,4523946244
1619376035,11.029698,3.98902,9.880135,2.839457,64.521538,18.92,4518955467
1619368835,11.029869,3.989285,9.880289,2.839704,64.520493,19.57,4650340010
1619361633,11.029743,3.989256,9.880176,2.839688,64.521256,19.25,4571562970
1619354435,11.029741,3.989349,9.880173,2.839782,64.521114,19.07,4567267458
1619347233,11.029277,3.988984,9.879758,2.839465,64.523481,18.9,4542926155
1619340033,11.02888,3.988687,9.879402,2.839209,64.525384,18.31,4378961170
1619332837,11.028636,3.98854,9.879184,2.839088,64.526336,18.31,4352935232
1619325632,11.028758,3.988764,9.879293,2.839299,64.525007,18.23,4356757160
1619318438,11.028827,3.988931,9.879355,2.839459,64.524355,18.77,4484978644
1619311237,11.028799,3.988999,9.87933,2.83953,64.524303,18.38,4446558928
1619304036,11.028951,3.989249,9.879882,2.84018,64.523411,18.86,4476810023
1619296836,11.028374,3.988772,9.879365,2.839763,64.526704,19.07,4531566548
1619289635,11.026889,3.987384,9.878035,2.83853,64.535265,19.15,4577245728
1619282432,11.027019,3.987607,9.877736,2.838323,64.534465,18.94,4506768196
1619275231,11.027606,3.98829,9.878261,2.838945,64.531004,19.02,4511547821
1619268031,11.027066,3.98785,9.877777,2.838562,64.534007,19.06,4561196081
1619260833,11.025488,3.986373,9.876364,2.837249,64.543053,19.08,4558397341
1619253637,11.025406,3.986389,9.876291,2.837273,64.543258,19.73,4705020555
1619246431,11.025413,3.986493,9.876297,2.837377,64.543024,19.75,4735835880
1619239233,11.024849,3.986022,9.875792,2.836965,64.546099,19.89,4724284486
1619232033,11.024732,3.986003,9.875687,2.836958,64.546606,19.54,4588739759
1619224832,11.024459,3.98583,9.875442,2.836814,64.548246,19.73,4726239885
1619217634,11.024378,3.98585,9.875369,2.836842,64.548803,19.84,4760173816
1619210435,11.024723,3.986293,9.875679,2.837248,64.547056,20.53,4842984165
1619203237,11.024917,3.986584,9.875852,2.83752,64.546062,19.67,4696498049
1619196038,11.024952,3.986717,9.875883,2.837649,64.545944,18.99,4518658692
1619188837,11.026385,3.988245,9.877168,2.839027,64.537761,18.91,4480471147
1619181634,11.028874,3.990829,9.879397,2.841353,64.523404,18.53,4425859397
1619174432,11.029179,3.99123,9.87967,2.841721,64.521772,18.37,4363579477
1619167234,11.030045,3.992196,9.880446,2.842597,64.516784,17.95,4197307840
1619160032,11.030111,3.992361,9.880505,2.842755,64.516347,17.06,4103606341
1619152834,11.028936,3.991282,9.879452,2.841799,64.523372,17.82,4232890712
1619145634,11.029607,3.992051,9.880054,2.842497,64.520025,17.2,4131840215
1619138435,11.029624,3.992163,9.880068,2.842608,64.520189,19.1,4574129233
1619131236,11.029119,3.991758,9.879616,2.842256,64.523293,19.12,4577249985
1619124036,11.029082,3.991821,9.879583,2.842322,64.523758,19.53,4664337584
1619116838,11.029007,3.991844,9.879517,2.842354,64.524272,20.55,4862217252
1619109634,11.027866,3.990789,9.878494,2.841417,64.531315,21.31,5069666988
1619102440,11.028747,3.991763,9.879284,2.842299,64.526492,20.8,4970419100
1619095237,11.028919,3.992028,9.879437,2.842546,64.525877,21,4961743445
1619088032,11.028993,3.992195,9.879503,2.842706,64.52555,20.09,4786045763
1619080830,11.029094,3.992394,9.878041,2.84134,64.524788,19.58,4676090738
1619073632,11.029427,3.992819,9.878339,2.841731,64.522776,20.15,4826736317
1619066435,11.029514,3.993003,9.877915,2.841403,64.522292,19.89,4730821339
1619059237,11.029464,3.993049,9.879419,2.843004,64.522791,19.07,4522464077
1619052035,11.029134,3.992815,9.879123,2.842804,64.524822,19.46,4625512265
1619037636,11.029299,3.99317,9.879692,2.843563,64.524219,20.54,4897292358
1619030434,11.029311,3.99328,9.879702,2.843672,64.524409,20.83,4981924844
1619023233,11.029036,3.9931,9.879035,2.8431,64.526386,20.9,5012955975
1619016039,11.028512,3.992671,9.878566,2.842726,64.529968,20.52,4820460713
1619008835,11.028849,3.993106,9.878868,2.843125,64.528431,20.22,4790583704
1619001643,11.028824,3.993179,9.878845,2.8432,64.528815,20.13,4818517044
1618994429,11.028427,3.992883,9.87849,2.842946,64.531061,20.64,4899887588
1618987236,11.027518,3.992072,9.877676,2.84223,64.536447,20.94,4975393373
1618972845,11.027918,3.992667,9.878034,2.842783,64.534459,20.9,4977286562
1618965649,11.028042,3.99289,9.878145,2.842993,64.534208,21.17,5071214344
1618951239,11.028518,3.993561,9.878571,2.843614,64.532906,21.13,5052289753
1618944045,11.028926,3.994062,9.878937,2.844073,64.531703,21.07,5025703667
1618936836,11.029065,3.994295,9.879061,2.844292,64.531938,19.54,4711032824
1618929638,11.029404,3.99473,9.879365,2.844691,64.530693,19.62,4711657772
1618922436,11.029836,3.995258,9.879752,2.845174,64.528446,19.86,4727950141
1618908048,11.017393,3.982997,9.868606,2.834211,64.601805,18.26,4368136733
1618905448,11.017458,3.983091,9.868664,2.834298,64.601612,18.86,4508688810
1618893617,11.017798,3.983601,9.86897,2.834772,64.599956,18.61,4359064459
1618886420,11.021228,3.987128,9.872041,2.837942,64.579907,18.03,4310289434
1618864819,11.023129,3.989318,9.873745,2.839933,64.569691,19.95,4752755097
1618857620,11.023163,3.98945,9.873775,2.840062,64.569932,19.75,4722452163
1618850418,11.022945,3.989328,9.87358,2.839963,64.57186,19.55,4673433161
1618836018,11.022544,3.989116,9.87322,2.839792,64.575162,20.95,4996098163
1618821617,11.02256,3.989325,9.873655,2.84042,64.57538,21.04,5163670624
1618814416,11.023924,3.990789,9.868497,2.835363,64.56746,21.61,5158084723
1618800018,11.029844,3.996904,9.873797,2.840857,64.53313,21.82,5185976025
1618792824,11.029757,3.996917,9.87372,2.840879,64.534,21.15,5028425626
1618785620,11.030386,3.997646,9.874283,2.841542,64.530608,21.44,5113131596
1618778418,11.030465,3.997824,9.874353,2.841712,64.5305,21.29,5073407255
1618764018,11.031599,3.99916,9.875368,2.84293,64.524747,21.74,5160224168
1618756817,11.035039,4.002696,9.878448,2.846105,64.505227,21.09,4984817447
1618742416,11.037571,4.005428,9.880714,2.848571,64.491265,20.61,4923951290
1618735216,11.040863,4.008824,9.883661,2.851622,64.472621,21.7,5167120799
1618728018,11.042835,4.010893,9.885426,2.853485,64.461818,20.81,5001336804
1618720817,11.044841,4.013004,9.887222,2.855385,64.450964,21.19,5076862756
1618713620,11.0451,4.013365,9.887454,2.855719,64.449844,23.56,5588722355
1618706419,11.044965,4.013334,9.887333,2.855702,64.451122,23.63,5787697452
1618699218,11.045075,4.013547,9.887432,2.855904,64.450572,25.14,6007968230
1618692020,11.045062,4.01364,9.88742,2.855998,64.450893,25.08,5978290684
1618684819,11.046328,4.015011,9.888553,2.857236,64.443802,25.1,5980356221
1618677621,11.047504,4.016292,9.889606,2.858394,64.437263,25.14,6000761542
1618670417,11.048054,4.016947,9.890098,2.858991,64.434607,25.96,6171769816
1618663222,11.048361,4.017362,9.890374,2.859374,64.43311,25.95,6203908069
1618648818,11.049068,4.018279,9.891006,2.860217,64.429716,26.42,6313378880
1618634418,11.049254,4.018684,9.891172,2.860603,64.428942,26.6,6345567966
1618627220,11.052724,4.022268,9.894279,2.863823,64.408897,26.41,6290548283
1618620022,11.053025,4.022675,9.894548,2.864199,64.407692,26.12,6180354027
1618612818,11.053671,4.023429,9.895127,2.864885,64.404472,25.74,6190069688
1618605619,11.052917,4.022766,9.897439,2.867288,64.409302,26.04,6208230587
1618591220,11.044718,4.014775,9.890097,2.860154,64.458606,25.4,6053968282
1618584019,11.033818,4.00398,9.880337,2.850499,64.522718,25.12,5989244785
1618562416,11.029504,3.999985,9.871505,2.841987,64.548421,26.17,6256734634
1618555222,11.029666,4.000252,9.87165,2.842236,64.547592,25.69,6111486784
1618548017,11.030729,4.001421,9.872602,2.843294,64.541635,26.58,6365857088
1618540818,11.031119,4.001915,9.872951,2.843747,64.539773,26.48,6359992897
1618533620,11.031936,4.002832,9.873682,2.844578,64.535879,27.31,6529208167
1618526420,11.024088,3.995085,9.866658,2.837655,64.582601,27.49,6554426043
1618519219,11.024096,3.995193,9.866665,2.837762,64.583467,26.48,6316833014
1618512022,11.023952,3.995153,9.866536,2.837737,64.584888,26.53,6325678978
1618504821,11.024047,3.995349,9.866622,2.837923,64.585024,27.16,6441302892
1618497620,11.024157,3.99556,9.86672,2.838122,64.585302,26.62,6331716556
1618490417,11.024116,3.995616,9.866683,2.838184,64.586117,26.5,6320685533
1618483217,11.024204,3.995806,9.866762,2.838364,64.586103,26.73,6382813434
1618476017,11.024511,3.996211,9.867036,2.838737,64.584649,27.04,6452779085
1618468817,11.020441,3.992239,9.863394,2.835191,64.608878,26.63,6370203130
1618461617,11.020373,3.992269,9.863333,2.835229,64.60994,27.49,6558127629
1618454419,11.019085,3.99108,9.862181,2.834175,64.618384,27.21,6489053175
1618447219,11.019497,3.991593,9.862549,2.834645,64.61768,28.29,6758867407
1618440018,11.019385,3.991579,9.862449,2.834643,64.619626,25.93,6175863557
1618432827,11.018893,3.991187,9.862008,2.834302,64.623556,24.36,5815965022
1618425639,11.019036,3.991429,9.862137,2.83453,64.623304,23.89,5706650348
1618418420,11.017191,3.989679,9.860485,2.832974,64.634832,24.32,5763003231
1618411220,11.01725,3.989834,9.860538,2.833122,64.635479,23.4,5562224964
1618404016,11.017266,3.989947,9.860553,2.833234,64.636316,24.64,5844740937
1618396816,11.017149,3.989925,9.860447,2.833223,64.637695,24.25,5792006262
1618389617,11.017063,3.989939,9.86037,2.833247,64.638901,24.3,5808956097
1618382418,11.016277,3.989251,9.859667,2.832641,64.644126,24.4,5828433724
1618375216,11.016425,3.989498,9.859799,2.832873,64.643842,24.73,5924849061
1618368019,11.015479,3.988649,9.858953,2.832123,64.650554,24.57,5860390989
1618360818,11.015532,3.988799,9.859,2.832267,64.651224,23.76,5670071342
1618353619,11.015429,3.988796,9.858908,2.832276,64.652485,23.8,5669300745
1618346420,11.015838,3.9893,9.859274,2.832737,64.651497,24.68,5901601227
1618339219,11.015775,3.989336,9.859218,2.832779,64.653039,24.03,5722229769
1618332021,11.015585,3.989236,9.859048,2.832699,64.656157,23.82,5636595974
1618324819,11.014274,3.988018,9.857875,2.831619,64.664953,23.16,5523604538
1618317617,11.014099,3.987937,9.857718,2.831556,64.66675,22.35,5332042624
1618310416,11.014128,3.988062,9.857744,2.831678,64.666952,22.21,5277139519
1618303217,11.013941,3.987967,9.857577,2.831603,64.66855,21.9,5201855832
1618296016,11.013808,3.987928,9.857457,2.831577,64.669603,22.05,5268079589
1618288857,11.013528,3.98774,9.857207,2.831418,64.671379,22.19,5286379153
1618281656,11.013367,3.987673,9.857062,2.831369,64.672751,22.66,5346474763
1618274426,11.013069,3.987472,9.856796,2.831199,64.674962,22.35,5322589797
1618267286,11.011476,3.98597,9.85537,2.829865,64.684735,21.88,5217745915
1618260088,11.012216,3.986801,9.856033,2.830618,64.6809,22.21,5299770415
1618252836,11.012628,3.987306,9.856402,2.831079,64.679084,22.04,5236948133
1618245688,11.013389,3.988158,9.857083,2.831851,64.675284,21.74,5176708311
1618238420,11.018616,3.993478,9.861761,2.836623,64.645664,22.21,5316356083
1618231218,11.018532,3.993487,9.861686,2.836641,64.646789,22.49,5365815611
1618224016,11.018083,3.993131,9.861284,2.836331,64.650249,22.27,5323528333
1618216816,11.016709,3.99185,9.860053,2.835195,64.659037,22.94,5456839483
1618209618,11.017064,3.992298,9.860372,2.835606,64.657402,22.61,5380562045
1618202416,11.018037,3.993366,9.861242,2.836571,64.652319,23,5486014077
1618188020,11.01656,3.992057,9.85992,2.835418,64.66307,23.1,5505379256
1618180820,11.016872,3.992458,9.860199,2.835786,64.662521,22.18,5258705503
1618173620,11.017834,3.993512,9.86106,2.836739,64.657469,21.61,5167992154
1618166421,11.019757,3.99553,9.862782,2.838555,64.646991,21.94,5226913365
1618152022,11.020764,3.996725,9.863683,2.839644,64.642803,21.37,5080234715
1618144819,11.018445,3.994497,9.861608,2.83766,64.657226,21.52,5124834475
1618137618,11.019148,3.99529,9.862237,2.838379,64.653611,21.48,5125968446
1618130416,11.019665,3.995904,9.862699,2.838938,64.650939,21.11,5030517306
1618123216,11.013233,3.989567,9.856943,2.833277,64.688726,20.87,4986203239
1618116021,11.013335,3.989763,9.857034,2.833462,64.688354,21.2,5055369857
1618108820,11.013768,3.990283,9.857421,2.833937,64.686021,21.32,5077404498
1618101621,11.014054,3.990659,9.857677,2.834283,64.684769,21.02,5024627250
1618094421,11.014024,3.990723,9.857651,2.83435,64.685356,21.12,5041169712
1618087220,11.014334,3.991122,9.857928,2.834716,64.683996,20.83,4983808668
1618080019,11.014532,3.991412,9.858105,2.834985,64.68359,21.02,5024873985
1618072820,11.01488,3.991854,9.858416,2.83539,64.682448,21.42,5108841193
1618065619,11.019358,3.996423,9.862424,2.83949,64.657281,21.73,5182870833
1618058418,11.017972,3.995136,9.861185,2.838348,64.666238,21.9,5259849791
1618051218,11.017671,3.994929,9.860915,2.838172,64.668655,22.33,5350893527
1618044018,11.017671,3.99502,9.860915,2.838264,64.66945,22.37,5343470459
1618036817,11.018073,3.995516,9.861274,2.838718,64.667608,21.79,5197893417
1618029621,11.017841,3.99538,9.861067,2.838606,64.669647,21.75,5211209025
1618022419,11.018116,3.995746,9.861313,2.838943,64.668744,22.21,5285260905
1618008020,11.018344,3.996158,9.861517,2.839331,64.66906,21.21,5058237078
1618000820,11.018327,3.996234,9.861502,2.839409,64.669909,21.29,5096847714
1617993621,11.018961,3.99696,9.86207,2.840069,64.666981,20.88,4984353179
1617986461,11.019351,3.997432,9.862418,2.840499,64.665552,20.68,4925306355
1617979221,11.019221,3.997364,9.862302,2.840445,64.667556,20.79,4972208256
1617972024,11.019437,3.997652,9.862495,2.84071,64.667387,20.98,5001013612
1617964819,11.019833,3.998131,9.86285,2.841148,64.665809,21.25,5063857701
1617957620,11.02003,3.998418,9.863026,2.841414,64.665062,20.9,5022356232
1617950417,11.02139,3.99987,9.862767,2.841247,64.657662,21.1,5030408850
1617943219,11.021285,3.999858,9.862673,2.841245,64.658567,21.14,5035326217
1617936021,11.021342,4.00001,9.862723,2.841391,64.658903,21.05,5028643622
1617928824,11.032635,4.011395,9.870332,2.849092,64.593566,20.67,4905175317
1617921624,11.03288,4.011735,9.870551,2.849406,64.592672,20.62,4892869929
1617914429,11.033713,4.012667,9.871297,2.85025,64.588516,20.16,4821284157
1617907237,11.033101,4.012152,9.870749,2.8498,64.592959,20.37,4852095716
1617900027,11.033525,4.012668,9.871128,2.850271,64.591323,20.34,4836448869
1617885620,11.035852,4.015189,9.87321,2.852547,64.579668,20.27,4818393285
1617878419,11.03572,4.015155,9.873092,2.852527,64.580806,19.73,4703125448
1617871217,11.035453,4.014989,9.872853,2.852389,64.582766,20.12,4819756501
1617856817,11.036504,4.016245,9.873793,2.853534,64.576983,20.2,4803662723
1617849619,11.036778,4.016623,9.874039,2.853883,64.575805,19.91,4753572063
1617842423,11.040591,4.020538,9.87745,2.857397,64.553992,19.78,4729298336
1617835220,11.040997,4.021048,9.877813,2.857864,64.552056,19.91,4737640444
1617828086,11.058678,4.038834,9.893631,2.873787,64.449365,19.45,4607928954
1617820829,11.059002,4.039267,9.893922,2.874186,64.448127,19.35,4623627251
1617813628,11.059528,4.0399,9.89492,2.875292,64.446054,19.81,4741956132
1617806424,11.060319,4.040797,9.895627,2.876106,64.442578,20.4,4848679640
1617799221,11.054405,4.034987,9.890337,2.870919,64.478297,19.4,4599577205
1617792019,11.074568,4.055259,9.908377,2.889067,64.362001,20.37,4868161178
1617784822,11.074685,4.055486,9.908481,2.889282,64.362175,20.74,4936980758
1617777618,11.074436,4.055344,9.883784,2.864692,64.364433,21.27,5070444619
1617770418,11.054682,4.035697,9.866155,2.847169,64.480451,20.87,4996465907
1617763227,11.065331,4.046451,9.875659,2.856778,64.419225,21.51,5133592485
1617756154,11.065245,4.046473,9.876838,2.858065,64.420806,21.84,5209446867
1617756029,11.065245,4.046473,9.876838,2.858065,64.420806,21.85,5238794977
1617748830,11.066141,4.047478,9.877637,2.858974,64.416588,21.49,5121660412
1617741628,11.066684,4.048127,9.878122,2.859565,64.414675,21.67,5183169091
